Borough code,Borough,Year/Month,Average House Price £
E09000011,Greenwich,01/02/1999,86117
E09000011,Greenwich,01/03/1999,85175
E09000011,Greenwich,01/04/1999,84727
E09000011,Greenwich,01/05/1999,87081
E09000011,Greenwich,01/06/1999,88406
E09000011,Greenwich,01/07/1999,90491
E09000011,Greenwich,01/08/1999,91885
E09000011,Greenwich,01/09/1999,94542
E09000011,Greenwich,01/10/1999,96499
E09000011,Greenwich,01/11/1999,98617
E09000011,Greenwich,01/12/1999,100325
E09000011,Greenwich,01/01/2000,102411
E09000011,Greenwich,01/02/2000,102030
E09000011,Greenwich,01/03/2000,101218
E09000011,Greenwich,01/04/2000,104055
E09000011,Greenwich,01/05/2000,107371
E09000011,Greenwich,01/06/2000,111237
E09000011,Greenwich,01/07/2000,113784
E09000011,Greenwich,01/08/2000,115377
E09000011,Greenwich,01/09/2000,118005
E09000011,Greenwich,01/10/2000,115955
E09000011,Greenwich,01/11/2000,115946
E09000011,Greenwich,01/12/2000,114567
E09000011,Greenwich,01/01/2001,115168
E09000011,Greenwich,01/02/2001,117034
E09000011,Greenwich,01/03/2001,119767
E09000011,Greenwich,01/04/2001,122775
E09000011,Greenwich,01/05/2001,124136
E09000011,Greenwich,01/06/2001,124483
E09000011,Greenwich,01/07/2001,125711
E09000011,Greenwich,01/08/2001,127161
E09000011,Greenwich,01/09/2001,131223
E09000011,Greenwich,01/10/2001,132882
E09000011,Greenwich,01/11/2001,134608
E09000011,Greenwich,01/12/2001,134892
E09000011,Greenwich,01/01/2002,134327
E09000011,Greenwich,01/02/2002,135252
E09000011,Greenwich,01/03/2002,139366
E09000011,Greenwich,01/04/2002,144155
E09000011,Greenwich,01/05/2002,148484
E09000011,Greenwich,01/06/2002,145616
E09000011,Greenwich,01/07/2002,147355
E09000011,Greenwich,01/08/2002,149380
E09000011,Greenwich,01/09/2002,154112
E09000011,Greenwich,01/10/2002,155861
E09000011,Greenwich,01/11/2002,156495
E09000011,Greenwich,01/12/2002,158655
E09000011,Greenwich,01/01/2003,161222
E09000011,Greenwich,01/02/2003,165825
E09000011,Greenwich,01/03/2003,168575
E09000011,Greenwich,01/04/2003,169465
E09000011,Greenwich,01/05/2003,170428
E09000011,Greenwich,01/06/2003,172951
E09000011,Greenwich,01/07/2003,174037
E09000011,Greenwich,01/08/2003,173374
E09000011,Greenwich,01/09/2003,171949
E09000011,Greenwich,01/10/2003,173905
E09000011,Greenwich,01/11/2003,174891
E09000011,Greenwich,01/12/2003,175889
E09000011,Greenwich,01/01/2004,177101
E09000011,Greenwich,01/02/2004,179158
E09000011,Greenwich,01/03/2004,181747
E09000011,Greenwich,01/04/2004,184719
E09000011,Greenwich,01/05/2004,187003
E09000011,Greenwich,01/06/2004,187009
E09000011,Greenwich,01/07/2004,188353
E09000011,Greenwich,01/08/2004,190624
E09000011,Greenwich,01/09/2004,191213
E09000011,Greenwich,01/10/2004,192177
E09000011,Greenwich,01/11/2004,192071
E09000011,Greenwich,01/12/2004,191549
E09000011,Greenwich,01/01/2005,189219
E09000011,Greenwich,01/02/2005,189204
E09000011,Greenwich,01/03/2005,192632
E09000011,Greenwich,01/04/2005,193388
E09000011,Greenwich,01/05/2005,193666
E09000011,Greenwich,01/06/2005,194593
E09000011,Greenwich,01/07/2005,198118
E09000011,Greenwich,01/08/2005,199233
E09000011,Greenwich,01/09/2005,200148
E09000011,Greenwich,01/10/2005,200622
E09000011,Greenwich,01/11/2005,202391
E09000011,Greenwich,01/12/2005,202913
E09000011,Greenwich,01/01/2006,202180
E09000011,Greenwich,01/02/2006,201112
E09000011,Greenwich,01/03/2006,200844
E09000011,Greenwich,01/04/2006,199346
E09000011,Greenwich,01/05/2006,201997
E09000011,Greenwich,01/06/2006,206043
E09000011,Greenwich,01/07/2006,210341
E09000011,Greenwich,01/08/2006,211949
E09000011,Greenwich,01/09/2006,212312
E09000011,Greenwich,01/10/2006,212934
E09000011,Greenwich,01/11/2006,212536
E09000011,Greenwich,01/12/2006,214414
E09000011,Greenwich,01/01/2007,217207
E09000011,Greenwich,01/02/2007,220127
E09000011,Greenwich,01/03/2007,219652
E09000011,Greenwich,01/04/2007,222934
E09000011,Greenwich,01/05/2007,225765
E09000011,Greenwich,01/06/2007,227730
E09000011,Greenwich,01/07/2007,229651
E09000011,Greenwich,01/08/2007,232465
E09000011,Greenwich,01/09/2007,236410
E09000011,Greenwich,01/10/2007,238107
E09000011,Greenwich,01/11/2007,238093
E09000011,Greenwich,01/12/2007,238202
E09000011,Greenwich,01/01/2008,238450
E09000011,Greenwich,01/02/2008,239629
E09000011,Greenwich,01/03/2008,239432
E09000011,Greenwich,01/04/2008,241051
E09000011,Greenwich,01/05/2008,239680
E09000011,Greenwich,01/06/2008,240905
E09000011,Greenwich,01/07/2008,233729
E09000011,Greenwich,01/08/2008,229121
E09000011,Greenwich,01/09/2008,223029
E09000011,Greenwich,01/10/2008,218606
E09000011,Greenwich,01/11/2008,215387
E09000011,Greenwich,01/12/2008,214614
E09000011,Greenwich,01/01/2009,215205
E09000011,Greenwich,01/02/2009,213422
E09000011,Greenwich,01/03/2009,207864
E09000011,Greenwich,01/04/2009,205269
E09000011,Greenwich,01/05/2009,200544
E09000011,Greenwich,01/06/2009,200256
E09000011,Greenwich,01/07/2009,201148
E09000011,Greenwich,01/08/2009,207186
E09000011,Greenwich,01/09/2009,214017
E09000011,Greenwich,01/10/2009,218572
E09000011,Greenwich,01/11/2009,219851
E09000011,Greenwich,01/12/2009,220537
E09000011,Greenwich,01/01/2010,221333
E09000011,Greenwich,01/02/2010,221962
E09000011,Greenwich,01/03/2010,224266
E09000011,Greenwich,01/04/2010,222902
E09000011,Greenwich,01/05/2010,225583
E09000011,Greenwich,01/06/2010,225440
E09000011,Greenwich,01/07/2010,233860
E09000011,Greenwich,01/08/2010,238091
E09000011,Greenwich,01/09/2010,239809
E09000011,Greenwich,01/10/2010,234856
E09000011,Greenwich,01/11/2010,230941
E09000011,Greenwich,01/12/2010,229791
E09000011,Greenwich,01/01/2011,230261
E09000011,Greenwich,01/02/2011,229168
E09000011,Greenwich,01/03/2011,226218
E09000011,Greenwich,01/04/2011,227707
E09000011,Greenwich,01/05/2011,232675
E09000011,Greenwich,01/06/2011,233462
E09000011,Greenwich,01/07/2011,230915
E09000011,Greenwich,01/08/2011,229331
E09000011,Greenwich,01/09/2011,232159
E09000011,Greenwich,01/10/2011,229647
E09000011,Greenwich,01/11/2011,226494
E09000011,Greenwich,01/12/2011,223508
E09000011,Greenwich,01/01/2012,228109
E09000011,Greenwich,01/02/2012,230169
E09000011,Greenwich,01/03/2012,232273
E09000011,Greenwich,01/04/2012,233684
E09000011,Greenwich,01/05/2012,235996
E09000011,Greenwich,01/06/2012,238693
E09000011,Greenwich,01/07/2012,241183
E09000011,Greenwich,01/08/2012,241372
E09000011,Greenwich,01/09/2012,240644
E09000011,Greenwich,01/10/2012,240144
E09000011,Greenwich,01/11/2012,239733
E09000011,Greenwich,01/12/2012,241770
E09000011,Greenwich,01/01/2013,243318
E09000011,Greenwich,01/02/2013,244673
E09000011,Greenwich,01/03/2013,246865
E09000011,Greenwich,01/04/2013,246977
E09000011,Greenwich,01/05/2013,249863
E09000011,Greenwich,01/06/2013,248787
E09000011,Greenwich,01/07/2013,251706
E09000011,Greenwich,01/08/2013,254633
E09000011,Greenwich,01/09/2013,258940
E09000011,Greenwich,01/10/2013,260391
E09000011,Greenwich,01/11/2013,263672
E09000011,Greenwich,01/12/2013,270966
E09000011,Greenwich,01/01/2014,276452
E09000011,Greenwich,01/02/2014,278805
E09000011,Greenwich,01/03/2014,276157
E09000011,Greenwich,01/04/2014,283714
E09000011,Greenwich,01/05/2014,290617
E09000011,Greenwich,01/06/2014,305405
E09000011,Greenwich,01/07/2014,304856
E09000011,Greenwich,01/08/2014,313802
E09000011,Greenwich,01/09/2014,311769
E09000011,Greenwich,01/10/2014,313948
E09000011,Greenwich,01/11/2014,311783
E09000011,Greenwich,01/12/2014,312911
E09000011,Greenwich,01/01/2015,317461
E09000011,Greenwich,01/02/2015,317091
E09000011,Greenwich,01/03/2015,315069
E09000011,Greenwich,01/04/2015,313539
E09000011,Greenwich,01/05/2015,319770
E09000011,Greenwich,01/06/2015,328022
E09000011,Greenwich,01/07/2015,338279
E09000011,Greenwich,01/08/2015,341028
E09000011,Greenwich,01/09/2015,341716
E09000011,Greenwich,01/10/2015,343040
E09000011,Greenwich,01/11/2015,346944
E09000011,Greenwich,01/12/2015,360228
E09000011,Greenwich,01/01/2016,365319
E09000011,Greenwich,01/02/2016,365734
E09000011,Greenwich,01/03/2016,360461
E09000011,Greenwich,01/04/2016,366843
E09000011,Greenwich,01/05/2016,376366
E09000011,Greenwich,01/06/2016,380772
E09000011,Greenwich,01/07/2016,379564
E09000011,Greenwich,01/08/2016,379424
E09000011,Greenwich,01/09/2016,378395
E09000011,Greenwich,01/10/2016,374524
E09000011,Greenwich,01/11/2016,371158
E09000011,Greenwich,01/12/2016,374293
E09000011,Greenwich,01/01/2017,376668
E09000011,Greenwich,01/02/2017,380159
E09000011,Greenwich,01/03/2017,378680
E09000011,Greenwich,01/04/2017,383770
E09000011,Greenwich,01/05/2017,384705
E09000011,Greenwich,01/06/2017,395263
E09000011,Greenwich,01/07/2017,404447
E09000011,Greenwich,01/08/2017,407505
E09000011,Greenwich,01/09/2017,408407
E09000011,Greenwich,01/10/2017,399907
E09000011,Greenwich,01/11/2017,395636
E09000011,Greenwich,01/12/2017,385851
E09000011,Greenwich,01/01/2018,386739
E09000011,Greenwich,01/02/2018,387993
E09000011,Greenwich,01/03/2018,387587
E09000011,Greenwich,01/04/2018,383039
E09000011,Greenwich,01/05/2018,386676
E09000011,Greenwich,01/06/2018,388829
E09000011,Greenwich,01/07/2018,389348
E09000011,Greenwich,01/08/2018,387225
E09000011,Greenwich,01/09/2018,392511
E09000011,Greenwich,01/10/2018,395920
E09000011,Greenwich,01/11/2018,388355
E09000011,Greenwich,01/12/2018,385911
E09000011,Greenwich,01/01/2019,385703
E09000011,Greenwich,01/02/2019,391921
E09000011,Greenwich,01/03/2019,385655
E09000011,Greenwich,01/04/2019,381586
E09000011,Greenwich,01/05/2019,380293
E09000011,Greenwich,01/06/2019,388252
E09000011,Greenwich,01/07/2019,397828
E09000011,Greenwich,01/08/2019,396858
E09000011,Greenwich,01/09/2019,403730
E09000011,Greenwich,01/10/2019,401559
E09000011,Greenwich,01/11/2019,406345
E09000011,Greenwich,01/12/2019,399621
E09000011,Greenwich,01/01/2020,397511
E09000011,Greenwich,01/02/2020,397389
E09000011,Greenwich,01/03/2020,394446
E09000011,Greenwich,01/04/2020,395917
E09000011,Greenwich,01/05/2020,392507
E09000011,Greenwich,01/06/2020,387218
E09000011,Greenwich,01/07/2020,386101
E09000011,Greenwich,01/08/2020,389491
E09000011,Greenwich,01/09/2020,399104
E09000011,Greenwich,01/10/2020,400074
E09000011,Greenwich,01/11/2020,403991
E09000011,Greenwich,01/12/2020,401012
E09000011,Greenwich,01/01/2021,407971
E09000011,Greenwich,01/02/2021,407621
E09000011,Greenwich,01/03/2021,409008
E09000011,Greenwich,01/04/2021,404572
E09000011,Greenwich,01/05/2021,400542
E09000011,Greenwich,01/06/2021,408770
E09000011,Greenwich,01/07/2021,395225
E09000011,Greenwich,01/08/2021,401174
E09000011,Greenwich,01/09/2021,396424
E09000011,Greenwich,01/10/2021,411397
E09000011,Greenwich,01/11/2021,410962
E09000011,Greenwich,01/12/2021,409843
E09000011,Greenwich,01/01/2022,411532
E09000011,Greenwich,01/02/2022,412801
E09000011,Greenwich,01/03/2022,418186
E09000011,Greenwich,01/04/2022,418829
E09000011,Greenwich,01/05/2022,429511
E09000011,Greenwich,01/06/2022,438917
E09000011,Greenwich,01/07/2022,440600
E09000011,Greenwich,01/08/2022,442267
E09000011,Greenwich,01/09/2022,445493
E09000012,Hackney,01/01/1995,61297
E09000012,Hackney,01/02/1995,63187
E09000012,Hackney,01/03/1995,63593
E09000012,Hackney,01/04/1995,65140
E09000012,Hackney,01/05/1995,66194
E09000012,Hackney,01/06/1995,66921
E09000012,Hackney,01/07/1995,68391
E09000012,Hackney,01/08/1995,68097
E09000012,Hackney,01/09/1995,68753
E09000012,Hackney,01/10/1995,67620
E09000012,Hackney,01/11/1995,67238
E09000012,Hackney,01/12/1995,65865
E09000012,Hackney,01/01/1996,66327
E09000012,Hackney,01/02/1996,66988
E09000012,Hackney,01/03/1996,67707
E09000012,Hackney,01/04/1996,67062
E09000012,Hackney,01/05/1996,66986
E09000012,Hackney,01/06/1996,69124
E09000012,Hackney,01/07/1996,70785
E09000012,Hackney,01/08/1996,71789
E09000012,Hackney,01/09/1996,71817
E09000012,Hackney,01/10/1996,71158
E09000012,Hackney,01/11/1996,71090
E09000012,Hackney,01/12/1996,70138
E09000012,Hackney,01/01/1997,69886
E09000012,Hackney,01/02/1997,70506
E09000012,Hackney,01/03/1997,72210
E09000012,Hackney,01/04/1997,76011
E09000012,Hackney,01/05/1997,79503
E09000012,Hackney,01/06/1997,80359
E09000012,Hackney,01/07/1997,80580
E09000012,Hackney,01/08/1997,80279
E09000012,Hackney,01/09/1997,82295
E09000012,Hackney,01/10/1997,82126
E09000012,Hackney,01/11/1997,83135
E09000012,Hackney,01/12/1997,81231
E09000012,Hackney,01/01/1998,83516
E09000012,Hackney,01/02/1998,82417
E09000012,Hackney,01/03/1998,84204
E09000012,Hackney,01/04/1998,83176
E09000012,Hackney,01/05/1998,86573
E09000012,Hackney,01/06/1998,87176
E09000012,Hackney,01/07/1998,91550
E09000012,Hackney,01/08/1998,89590
E09000012,Hackney,01/09/1998,92146
E09000012,Hackney,01/10/1998,88623
E09000012,Hackney,01/11/1998,91616
E09000012,Hackney,01/12/1998,93847
E09000012,Hackney,01/01/1999,99489
E09000012,Hackney,01/02/1999,98976
E09000012,Hackney,01/03/1999,98492
E09000012,Hackney,01/04/1999,98420
E09000012,Hackney,01/05/1999,100036
E09000012,Hackney,01/06/1999,102701
E09000012,Hackney,01/07/1999,104317
E09000012,Hackney,01/08/1999,108552
E09000012,Hackney,01/09/1999,110407
E09000012,Hackney,01/10/1999,112403
E09000012,Hackney,01/11/1999,114772
E09000012,Hackney,01/12/1999,117831
E09000012,Hackney,01/01/2000,121135
E09000012,Hackney,01/02/2000,122281
E09000012,Hackney,01/03/2000,121356
E09000012,Hackney,01/04/2000,123168
E09000012,Hackney,01/05/2000,127912
E09000012,Hackney,01/06/2000,135189
E09000012,Hackney,01/07/2000,138909
E09000012,Hackney,01/08/2000,142309
E09000012,Hackney,01/09/2000,142620
E09000012,Hackney,01/10/2000,141116
E09000012,Hackney,01/11/2000,139017
E09000012,Hackney,01/12/2000,137718
E09000012,Hackney,01/01/2001,139102
E09000012,Hackney,01/02/2001,141566
E09000012,Hackney,01/03/2001,147261
E09000012,Hackney,01/04/2001,150332
E09000012,Hackney,01/05/2001,153291
E09000012,Hackney,01/06/2001,154879
E09000012,Hackney,01/07/2001,155749
E09000012,Hackney,01/08/2001,157535
E09000012,Hackney,01/09/2001,157329
E09000012,Hackney,01/10/2001,160267
E09000012,Hackney,01/11/2001,160707
E09000012,Hackney,01/12/2001,162859
E09000012,Hackney,01/01/2002,165007
E09000012,Hackney,01/02/2002,164673
E09000012,Hackney,01/03/2002,167387
E09000012,Hackney,01/04/2002,165131
E09000012,Hackney,01/05/2002,170709
E09000012,Hackney,01/06/2002,174935
E09000012,Hackney,01/07/2002,185328
E09000012,Hackney,01/08/2002,189485
E09000012,Hackney,01/09/2002,194081
E09000012,Hackney,01/10/2002,194401
E09000012,Hackney,01/11/2002,196797
E09000012,Hackney,01/12/2002,195298
E09000012,Hackney,01/01/2003,197439
E09000012,Hackney,01/02/2003,200331
E09000012,Hackney,01/03/2003,200122
E09000012,Hackney,01/04/2003,197529
E09000012,Hackney,01/05/2003,199538
E09000012,Hackney,01/06/2003,200679
E09000012,Hackney,01/07/2003,206534
E09000012,Hackney,01/08/2003,202239
E09000012,Hackney,01/09/2003,202412
E09000012,Hackney,01/10/2003,200271
E09000012,Hackney,01/11/2003,202978
E09000012,Hackney,01/12/2003,202785
E09000012,Hackney,01/01/2004,207985
E09000012,Hackney,01/02/2004,206814
E09000012,Hackney,01/03/2004,215626
E09000012,Hackney,01/04/2004,213591
E09000012,Hackney,01/05/2004,214565
E09000012,Hackney,01/06/2004,210882
E09000012,Hackney,01/07/2004,212642
E09000012,Hackney,01/08/2004,219016
E09000012,Hackney,01/09/2004,222120
E09000012,Hackney,01/10/2004,226989
E09000012,Hackney,01/11/2004,230666
E09000012,Hackney,01/12/2004,231231
E09000012,Hackney,01/01/2005,230551
E09000012,Hackney,01/02/2005,229170
E09000012,Hackney,01/03/2005,228688
E09000012,Hackney,01/04/2005,226578
E09000012,Hackney,01/05/2005,221698
E09000012,Hackney,01/06/2005,219994
E09000012,Hackney,01/07/2005,223342
E09000012,Hackney,01/08/2005,227955
E09000012,Hackney,01/09/2005,234596
E09000012,Hackney,01/10/2005,230247
E09000012,Hackney,01/11/2005,229982
E09000012,Hackney,01/12/2005,232443
E09000012,Hackney,01/01/2006,238246
E09000012,Hackney,01/02/2006,240260
E09000012,Hackney,01/03/2006,239023
E09000012,Hackney,01/04/2006,241951
E09000012,Hackney,01/05/2006,244604
E09000012,Hackney,01/06/2006,252532
E09000012,Hackney,01/07/2006,255500
E09000012,Hackney,01/08/2006,261801
E09000012,Hackney,01/09/2006,264544
E09000012,Hackney,01/10/2006,267841
E09000012,Hackney,01/11/2006,267583
E09000012,Hackney,01/12/2006,265169
E09000012,Hackney,01/01/2007,267224
E09000012,Hackney,01/02/2007,270970
E09000012,Hackney,01/03/2007,276044
E09000012,Hackney,01/04/2007,276425
E09000012,Hackney,01/05/2007,281457
E09000012,Hackney,01/06/2007,282168
E09000012,Hackney,01/07/2007,291786
E09000012,Hackney,01/08/2007,301585
E09000012,Hackney,01/09/2007,313924
E09000012,Hackney,01/10/2007,312132
E09000012,Hackney,01/11/2007,309920
E09000012,Hackney,01/12/2007,301127
E09000012,Hackney,01/01/2008,308203
E09000012,Hackney,01/02/2008,306799
E09000012,Hackney,01/03/2008,313345
E09000012,Hackney,01/04/2008,316183
E09000012,Hackney,01/05/2008,324344
E09000012,Hackney,01/06/2008,332091
E09000012,Hackney,01/07/2008,325064
E09000012,Hackney,01/08/2008,318928
E09000012,Hackney,01/09/2008,303298
E09000012,Hackney,01/10/2008,299579
E09000012,Hackney,01/11/2008,299303
E09000012,Hackney,01/12/2008,294109
E09000012,Hackney,01/01/2009,297428
E09000012,Hackney,01/02/2009,284411
E09000012,Hackney,01/03/2009,292499
E09000012,Hackney,01/04/2009,267690
E09000012,Hackney,01/05/2009,264340
E09000012,Hackney,01/06/2009,251605
E09000012,Hackney,01/07/2009,271135
E09000012,Hackney,01/08/2009,277376
E09000012,Hackney,01/09/2009,290995
E09000012,Hackney,01/10/2009,294217
E09000012,Hackney,01/11/2009,300431
E09000012,Hackney,01/12/2009,294762
E09000012,Hackney,01/01/2010,295824
E09000012,Hackney,01/02/2010,298453
E09000012,Hackney,01/03/2010,297283
E09000012,Hackney,01/04/2010,298084
E09000012,Hackney,01/05/2010,294431
E09000012,Hackney,01/06/2010,305509
E09000012,Hackney,01/07/2010,304524
E09000012,Hackney,01/08/2010,308014
E09000012,Hackney,01/09/2010,307346
E09000012,Hackney,01/10/2010,304577
E09000012,Hackney,01/11/2010,296793
E09000012,Hackney,01/12/2010,295054
E09000012,Hackney,01/01/2011,294225
E09000012,Hackney,01/02/2011,300558
E09000012,Hackney,01/03/2011,294425
E09000012,Hackney,01/04/2011,304250
E09000012,Hackney,01/05/2011,302539
E09000012,Hackney,01/06/2011,304951
E09000012,Hackney,01/07/2011,308742
E09000012,Hackney,01/08/2011,312387
E09000012,Hackney,01/09/2011,323113
E09000012,Hackney,01/10/2011,317116
E09000012,Hackney,01/11/2011,323484
E09000012,Hackney,01/12/2011,318590
E09000012,Hackney,01/01/2012,324159
E09000012,Hackney,01/02/2012,310733
E09000012,Hackney,01/03/2012,309637
E09000012,Hackney,01/04/2012,311295
E09000012,Hackney,01/05/2012,316721
E09000012,Hackney,01/06/2012,321176
E09000012,Hackney,01/07/2012,324416
E09000012,Hackney,01/08/2012,333002
E09000012,Hackney,01/09/2012,337489
E09000012,Hackney,01/10/2012,334253
E09000012,Hackney,01/11/2012,340411
E09000012,Hackney,01/12/2012,342620
E09000012,Hackney,01/01/2013,350965
E09000012,Hackney,01/02/2013,352971
E09000012,Hackney,01/03/2013,355011
E09000012,Hackney,01/04/2013,357096
E09000012,Hackney,01/05/2013,358152
E09000012,Hackney,01/06/2013,362161
E09000012,Hackney,01/07/2013,368133
E09000012,Hackney,01/08/2013,379508
E09000012,Hackney,01/09/2013,394813
E09000012,Hackney,01/10/2013,392765
E09000012,Hackney,01/11/2013,397692
E09000012,Hackney,01/12/2013,402761
E09000012,Hackney,01/01/2014,415053
E09000012,Hackney,01/02/2014,423298
E09000012,Hackney,01/03/2014,433503
E09000012,Hackney,01/04/2014,440755
